Seed,Fold,Baseline,Topk,Explainer,Lambda_1,Lambda_2,Accuracy,Comprehensiveness,Cross Entropy,Log Odds,Sufficiency
42,4,Average,0.4,extremal_mask,1.0,1.0,0.9804,0.01624,0.1286,-0.0255,-0.01151
42,4,Average,0.5,extremal_mask,1.0,1.0,0.9802,0.01632,0.1285,-0.02536,-0.01144
42,4,Average,0.6,extremal_mask,1.0,1.0,0.9806,0.0158,0.1278,-0.02466,-0.01067
42,4,Zeros,0.1,extremal_mask,1.0,1.0,0.9337,0.109,0.329,-0.2259,-0.07684
42,4,Zeros,0.2,extremal_mask,1.0,1.0,0.9398,0.111,0.3535,-0.2504,-0.07648
42,4,Zeros,0.3,extremal_mask,1.0,1.0,0.9452,0.1134,0.3658,-0.2627,-0.07476
42,4,Zeros,0.4,extremal_mask,1.0,1.0,0.9478,0.1167,0.3764,-0.2732,-0.07288
42,4,Zeros,0.5,extremal_mask,1.0,1.0,0.9532,0.1156,0.378,-0.2748,-0.07043
42,4,Zeros,0.6,extremal_mask,1.0,1.0,0.9559,0.1047,0.3582,-0.2551,-0.06679
42,0,Average,0.1,extremal_mask,1.0,10.0,0.9783,0.02141,0.126,-0.03348,-0.01729
42,0,Average,0.2,extremal_mask,1.0,10.0,0.9774,0.02174,0.1273,-0.03484,-0.01772
42,0,Average,0.3,extremal_mask,1.0,10.0,0.9776,0.02115,0.1266,-0.0341,-0.01747
42,0,Average,0.4,extremal_mask,1.0,10.0,0.978,0.02075,0.1262,-0.03375,-0.01719
42,0,Average,0.5,extremal_mask,1.0,10.0,0.9787,0.01988,0.1251,-0.03259,-0.01656
42,0,Average,0.6,extremal_mask,1.0,10.0,0.9789,0.01845,0.123,-0.03052,-0.01509
42,0,Zeros,0.1,extremal_mask,1.0,10.0,0.925,0.1489,0.3646,-0.2721,-0.07515
42,0,Zeros,0.2,extremal_mask,1.0,10.0,0.9304,0.1527,0.3844,-0.292,-0.07581
42,0,Zeros,0.3,extremal_mask,1.0,10.0,0.9374,0.1544,0.3905,-0.298,-0.07465
42,0,Zeros,0.4,extremal_mask,1.0,10.0,0.9393,0.1573,0.3984,-0.3059,-0.07335
42,0,Zeros,0.5,extremal_mask,1.0,10.0,0.9406,0.1563,0.3987,-0.3063,-0.07158
42,0,Zeros,0.6,extremal_mask,1.0,10.0,0.9439,0.1446,0.3806,-0.2881,-0.06863
42,2,Average,0.1,extremal_mask,1.0,10.0,0.9787,0.02093,0.1183,-0.03124,-0.01508
42,2,Average,0.2,extremal_mask,1.0,10.0,0.9791,0.02154,0.1197,-0.03272,-0.01572
42,2,Average,0.3,extremal_mask,1.0,10.0,0.9791,0.02125,0.1194,-0.03242,-0.0156
42,2,Average,0.4,extremal_mask,1.0,10.0,0.9789,0.02106,0.1192,-0.03213,-0.01546
42,2,Average,0.5,extremal_mask,1.0,10.0,0.9804,0.02053,0.1183,-0.0313,-0.01496
42,2,Average,0.6,extremal_mask,1.0,10.0,0.9809,0.01961,0.1169,-0.02988,-0.01401
42,2,Zeros,0.1,extremal_mask,1.0,10.0,0.9276,0.1666,0.3689,-0.2819,-0.07002
42,2,Zeros,0.2,extremal_mask,1.0,10.0,0.9356,0.1695,0.383,-0.2959,-0.07127
42,2,Zeros,0.3,extremal_mask,1.0,10.0,0.9441,0.1708,0.3866,-0.2995,-0.07057
42,2,Zeros,0.4,extremal_mask,1.0,10.0,0.9504,0.1733,0.3893,-0.3023,-0.06942
42,2,Zeros,0.5,extremal_mask,1.0,10.0,0.9548,0.1737,0.3871,-0.3001,-0.06802
42,2,Zeros,0.6,extremal_mask,1.0,10.0,0.9576,0.1654,0.372,-0.2849,-0.06627
42,1,Average,0.1,extremal_mask,1.0,10.0,0.9822,0.02094,0.1212,-0.03001,-0.01539
42,1,Average,0.2,extremal_mask,1.0,10.0,0.9819,0.02141,0.1223,-0.03115,-0.01587
42,1,Average,0.3,extremal_mask,1.0,10.0,0.9817,0.02112,0.122,-0.03082,-0.01557
42,1,Average,0.4,extremal_mask,1.0,10.0,0.9817,0.02074,0.1213,-0.03015,-0.01522
42,1,Average,0.5,extremal_mask,1.0,10.0,0.9819,0.02024,0.1208,-0.02961,-0.01468
42,1,Average,0.6,extremal_mask,1.0,10.0,0.9822,0.01948,0.1197,-0.02851,-0.01376
42,1,Zeros,0.1,extremal_mask,1.0,10.0,0.9415,0.1394,0.3351,-0.2439,-0.07452
42,1,Zeros,0.2,extremal_mask,1.0,10.0,0.9445,0.1415,0.3501,-0.2589,-0.07464
42,1,Zeros,0.3,extremal_mask,1.0,10.0,0.9495,0.1416,0.3519,-0.2607,-0.07362
42,1,Zeros,0.4,extremal_mask,1.0,10.0,0.9526,0.1412,0.3509,-0.2597,-0.07206
42,1,Zeros,0.5,extremal_mask,1.0,10.0,0.9567,0.1385,0.3464,-0.2552,-0.07044
42,1,Zeros,0.6,extremal_mask,1.0,10.0,0.9609,0.1281,0.3293,-0.2381,-0.06782
42,3,Average,0.1,extremal_mask,1.0,10.0,0.98,0.01997,0.1222,-0.03058,-0.01535
42,3,Average,0.2,extremal_mask,1.0,10.0,0.9787,0.02025,0.1233,-0.03167,-0.01582
42,3,Average,0.3,extremal_mask,1.0,10.0,0.9783,0.01992,0.123,-0.03139,-0.01565
42,3,Average,0.4,extremal_mask,1.0,10.0,0.9783,0.01938,0.1221,-0.03049,-0.01525
42,3,Average,0.5,extremal_mask,1.0,10.0,0.9778,0.0186,0.1208,-0.02917,-0.01456
42,3,Average,0.6,extremal_mask,1.0,10.0,0.978,0.01794,0.1199,-0.02829,-0.01381
42,3,Zeros,0.1,extremal_mask,1.0,10.0,0.9435,0.1323,0.3251,-0.2335,-0.07399
42,3,Zeros,0.2,extremal_mask,1.0,10.0,0.9539,0.1317,0.3386,-0.247,-0.07472
42,3,Zeros,0.3,extremal_mask,1.0,10.0,0.9582,0.1307,0.3391,-0.2475,-0.07364
42,3,Zeros,0.4,extremal_mask,1.0,10.0,0.9619,0.1298,0.3394,-0.2478,-0.0722
42,3,Zeros,0.5,extremal_mask,1.0,10.0,0.9617,0.1271,0.3367,-0.2451,-0.07002
42,3,Zeros,0.6,extremal_mask,1.0,10.0,0.9635,0.1181,0.324,-0.2323,-0.06749
42,4,Average,0.1,extremal_mask,1.0,10.0,0.9769,0.02298,0.1348,-0.0343,-0.01851
42,4,Average,0.2,extremal_mask,1.0,10.0,0.9763,0.02363,0.1367,-0.03621,-0.01902
42,4,Average,0.3,extremal_mask,1.0,10.0,0.9756,0.02312,0.1362,-0.03573,-0.01852
42,4,Average,0.4,extremal_mask,1.0,10.0,0.9756,0.02285,0.1359,-0.0354,-0.01814
42,4,Average,0.5,extremal_mask,1.0,10.0,0.9772,0.02196,0.1346,-0.03416,-0.01731
42,4,Average,0.6,extremal_mask,1.0,10.0,0.9778,0.02089,0.1331,-0.03261,-0.01624
42,4,Zeros,0.1,extremal_mask,1.0,10.0,0.9276,0.1667,0.3806,-0.2802,-0.08027
42,4,Zeros,0.2,extremal_mask,1.0,10.0,0.9348,0.1684,0.4044,-0.3039,-0.08142
42,4,Zeros,0.3,extremal_mask,1.0,10.0,0.9424,0.1686,0.4107,-0.3103,-0.08049
42,4,Zeros,0.4,extremal_mask,1.0,10.0,0.9498,0.1694,0.4155,-0.315,-0.07927
42,4,Zeros,0.5,extremal_mask,1.0,10.0,0.955,0.1659,0.4137,-0.3132,-0.07765
42,4,Zeros,0.6,extremal_mask,1.0,10.0,0.9565,0.1528,0.393,-0.2925,-0.07528
42,1,Average,0.1,extremal_mask,1.0,100.0,0.9848,0.01818,0.1127,-0.02662,-0.0151
42,1,Average,0.2,extremal_mask,1.0,100.0,0.9848,0.01818,0.113,-0.02694,-0.01537
42,1,Average,0.3,extremal_mask,1.0,100.0,0.9837,0.01801,0.1129,-0.02688,-0.01534
42,1,Average,0.4,extremal_mask,1.0,100.0,0.983,0.0176,0.1124,-0.02632,-0.0151
42,1,Average,0.5,extremal_mask,1.0,100.0,0.9828,0.01699,0.1116,-0.02551,-0.01446
42,1,Average,0.6,extremal_mask,1.0,100.0,0.9837,0.01619,0.1104,-0.02432,-0.01347
42,1,Zeros,0.1,extremal_mask,1.0,100.0,0.9526,0.1265,0.3262,-0.2402,-0.07118
42,1,Zeros,0.2,extremal_mask,1.0,100.0,0.9559,0.1298,0.3445,-0.2584,-0.07127
42,1,Zeros,0.3,extremal_mask,1.0,100.0,0.9619,0.1305,0.3487,-0.2626,-0.07019
42,1,Zeros,0.4,extremal_mask,1.0,100.0,0.9641,0.1313,0.3517,-0.2656,-0.06895
42,1,Zeros,0.5,extremal_mask,1.0,100.0,0.9641,0.1297,0.3496,-0.2636,-0.06714
42,1,Zeros,0.6,extremal_mask,1.0,100.0,0.9639,0.1207,0.3336,-0.2475,-0.06453
42,0,Average,0.1,extremal_mask,1.0,100.0,0.9754,0.02307,0.1318,-0.03542,-0.01795
42,0,Average,0.2,extremal_mask,1.0,100.0,0.9748,0.02346,0.1331,-0.03672,-0.01839
42,0,Average,0.3,extremal_mask,1.0,100.0,0.9743,0.02303,0.1326,-0.03626,-0.01823
42,0,Average,0.4,extremal_mask,1.0,100.0,0.9746,0.02217,0.1312,-0.03489,-0.01776
42,0,Average,0.5,extremal_mask,1.0,100.0,0.975,0.02141,0.1302,-0.03383,-0.01704
42,0,Average,0.6,extremal_mask,1.0,100.0,0.9756,0.02022,0.1286,-0.03229,-0.01574
42,0,Zeros,0.1,extremal_mask,1.0,100.0,0.9289,0.1446,0.3654,-0.269,-0.07814
42,0,Zeros,0.2,extremal_mask,1.0,100.0,0.9354,0.1459,0.3784,-0.2821,-0.07905
42,0,Zeros,0.3,extremal_mask,1.0,100.0,0.9439,0.1448,0.3793,-0.283,-0.07788
42,0,Zeros,0.4,extremal_mask,1.0,100.0,0.9485,0.1441,0.3799,-0.2836,-0.07619
42,0,Zeros,0.5,extremal_mask,1.0,100.0,0.9513,0.1417,0.3769,-0.2805,-0.07422
42,0,Zeros,0.6,extremal_mask,1.0,100.0,0.9537,0.1309,0.3604,-0.264,-0.07101
42,2,Average,0.1,extremal_mask,1.0,100.0,0.9839,0.01792,0.1117,-0.02785,-0.01193
42,2,Average,0.2,extremal_mask,1.0,100.0,0.9833,0.01858,0.1132,-0.02929,-0.01263
42,2,Average,0.3,extremal_mask,1.0,100.0,0.9826,0.01833,0.1128,-0.02896,-0.01251
42,2,Average,0.4,extremal_mask,1.0,100.0,0.9817,0.0182,0.1125,-0.02868,-0.01241
42,2,Average,0.5,extremal_mask,1.0,100.0,0.9826,0.01787,0.1119,-0.02807,-0.01207
42,2,Average,0.6,extremal_mask,1.0,100.0,0.9828,0.01722,0.1109,-0.02706,-0.01119
42,2,Zeros,0.1,extremal_mask,1.0,100.0,0.9535,0.1276,0.308,-0.2242,-0.06858
42,2,Zeros,0.2,extremal_mask,1.0,100.0,0.958,0.1258,0.3199,-0.236,-0.06955
42,2,Zeros,0.3,extremal_mask,1.0,100.0,0.9635,0.1236,0.3191,-0.2353,-0.06872
42,2,Zeros,0.4,extremal_mask,1.0,100.0,0.9661,0.1225,0.3177,-0.2339,-0.0676
42,2,Zeros,0.5,extremal_mask,1.0,100.0,0.968,0.1187,0.3124,-0.2285,-0.06588
42,2,Zeros,0.6,extremal_mask,1.0,100.0,0.9685,0.1075,0.2964,-0.2125,-0.06335
42,3,Average,0.1,extremal_mask,1.0,100.0,0.9822,0.02112,0.1236,-0.03158,-0.01591
42,3,Average,0.2,extremal_mask,1.0,100.0,0.9813,0.02126,0.124,-0.03205,-0.01645
42,3,Average,0.3,extremal_mask,1.0,100.0,0.9822,0.02089,0.1237,-0.03175,-0.01628
42,3,Average,0.4,extremal_mask,1.0,100.0,0.9824,0.0206,0.1232,-0.03125,-0.01604
42,3,Average,0.5,extremal_mask,1.0,100.0,0.9833,0.02001,0.1224,-0.03041,-0.01547
42,3,Average,0.6,extremal_mask,1.0,100.0,0.9828,0.01951,0.1217,-0.02969,-0.01481
42,3,Zeros,0.1,extremal_mask,1.0,100.0,0.9393,0.1522,0.3442,-0.2522,-0.07561
42,3,Zeros,0.2,extremal_mask,1.0,100.0,0.9454,0.1546,0.3546,-0.2626,-0.0758
42,3,Zeros,0.3,extremal_mask,1.0,100.0,0.9545,0.1546,0.3576,-0.2656,-0.07471
42,3,Zeros,0.4,extremal_mask,1.0,100.0,0.9589,0.156,0.3604,-0.2684,-0.07325
42,3,Zeros,0.5,extremal_mask,1.0,100.0,0.9628,0.1546,0.3578,-0.2658,-0.07156
42,3,Zeros,0.6,extremal_mask,1.0,100.0,0.9641,0.1454,0.3447,-0.2527,-0.06934
42,4,Average,0.1,extremal_mask,1.0,100.0,0.9778,0.02483,0.1364,-0.03692,-0.01857
42,4,Average,0.2,extremal_mask,1.0,100.0,0.9776,0.02582,0.1388,-0.0393,-0.01917
42,4,Average,0.3,extremal_mask,1.0,100.0,0.9774,0.02578,0.1389,-0.03942,-0.01902
42,4,Average,0.4,extremal_mask,1.0,100.0,0.9776,0.02545,0.1383,-0.03882,-0.01882
42,4,Average,0.5,extremal_mask,1.0,100.0,0.978,0.0249,0.1376,-0.03807,-0.01836
42,4,Average,0.6,extremal_mask,1.0,100.0,0.9787,0.02408,0.1363,-0.03675,-0.01735
42,4,Zeros,0.1,extremal_mask,1.0,100.0,0.9304,0.1616,0.3898,-0.2903,-0.07813
42,4,Zeros,0.2,extremal_mask,1.0,100.0,0.9402,0.1616,0.4123,-0.3128,-0.08112
42,4,Zeros,0.3,extremal_mask,1.0,100.0,0.9474,0.1591,0.4163,-0.3168,-0.08052
42,4,Zeros,0.4,extremal_mask,1.0,100.0,0.9515,0.1574,0.4182,-0.3187,-0.07952
42,4,Zeros,0.5,extremal_mask,1.0,100.0,0.9537,0.1528,0.4137,-0.3142,-0.07807
42,4,Zeros,0.6,extremal_mask,1.0,100.0,0.9545,0.1405,0.3925,-0.293,-0.07586
42,0,Average,0.1,extremal_mask,10.0,0.01,0.9948,-0.003226,0.09409,0.00322,0.003899
42,0,Average,0.2,extremal_mask,10.0,0.01,0.9935,-0.003354,0.09422,0.003093,0.005159
42,0,Average,0.3,extremal_mask,10.0,0.01,0.992,-0.003097,0.09492,0.002396,0.005534
42,0,Average,0.4,extremal_mask,10.0,0.01,0.9911,-0.002992,0.09527,0.002045,0.005835
42,0,Average,0.5,extremal_mask,10.0,0.01,0.9904,-0.002991,0.09555,0.001757,0.005811
42,0,Average,0.6,extremal_mask,10.0,0.01,0.9896,-0.003073,0.09564,0.001668,0.005687
42,0,Zeros,0.1,extremal_mask,10.0,0.01,0.9789,0.02154,0.1297,-0.03242,0.03017
42,0,Zeros,0.2,extremal_mask,10.0,0.01,0.968,0.02891,0.1438,-0.04651,0.04674
42,0,Zeros,0.3,extremal_mask,10.0,0.01,0.9648,0.03192,0.1524,-0.0551,0.05365
42,0,Zeros,0.4,extremal_mask,10.0,0.01,0.9606,0.03311,0.1591,-0.06182,0.05684
42,0,Zeros,0.5,extremal_mask,10.0,0.01,0.9595,0.03121,0.1597,-0.0624,0.05788
42,0,Zeros,0.6,extremal_mask,10.0,0.01,0.9585,0.02798,0.159,-0.06166,0.05799
42,2,Average,0.1,extremal_mask,10.0,0.01,0.9926,-0.001571,0.08707,0.001189,0.00484
42,2,Average,0.2,extremal_mask,10.0,0.01,0.992,-0.001475,0.08763,0.0006308,0.005465
42,2,Average,0.3,extremal_mask,10.0,0.01,0.9893,-0.001248,0.08826,-6.261e-06,0.005922
42,2,Average,0.4,extremal_mask,10.0,0.01,0.9883,-0.001042,0.08885,-0.0005969,0.005935
42,2,Average,0.5,extremal_mask,10.0,0.01,0.988,-0.0009672,0.08914,-0.0008867,0.005776
42,2,Average,0.6,extremal_mask,10.0,0.01,0.9878,-0.0009927,0.08926,-0.001001,0.005688
42,2,Zeros,0.1,extremal_mask,10.0,0.01,0.9783,0.02693,0.129,-0.04079,0.03642
42,2,Zeros,0.2,extremal_mask,10.0,0.01,0.9719,0.03357,0.1439,-0.05563,0.05279
42,2,Zeros,0.3,extremal_mask,10.0,0.01,0.9696,0.03767,0.1563,-0.06803,0.05875
42,2,Zeros,0.4,extremal_mask,10.0,0.01,0.9667,0.03914,0.163,-0.07474,0.0614
42,2,Zeros,0.5,extremal_mask,10.0,0.01,0.9667,0.03901,0.1649,-0.07664,0.06218
42,2,Zeros,0.6,extremal_mask,10.0,0.01,0.9669,0.03755,0.1648,-0.07653,0.06191
42,1,Average,0.1,extremal_mask,10.0,0.01,0.9954,0.0004502,0.08854,-0.000647,0.002794
42,1,Average,0.2,extremal_mask,10.0,0.01,0.9933,0.0009916,0.08943,-0.001528,0.00308
42,1,Average,0.3,extremal_mask,10.0,0.01,0.9917,0.001256,0.09007,-0.00217,0.003512
42,1,Average,0.4,extremal_mask,10.0,0.01,0.9917,0.001383,0.09042,-0.00252,0.003692
42,1,Average,0.5,extremal_mask,10.0,0.01,0.9915,0.001334,0.09045,-0.002556,0.003652
42,1,Average,0.6,extremal_mask,10.0,0.01,0.9911,0.001205,0.09037,-0.00247,0.003628
42,1,Zeros,0.1,extremal_mask,10.0,0.01,0.9735,0.04669,0.1507,-0.06281,0.009838
42,1,Zeros,0.2,extremal_mask,10.0,0.01,0.9665,0.05709,0.1712,-0.08334,0.02292
42,1,Zeros,0.3,extremal_mask,10.0,0.01,0.9624,0.06005,0.183,-0.09513,0.02947
42,1,Zeros,0.4,extremal_mask,10.0,0.01,0.9609,0.0598,0.1877,-0.09982,0.03212
42,1,Zeros,0.5,extremal_mask,10.0,0.01,0.9604,0.057,0.187,-0.09914,0.0331
42,1,Zeros,0.6,extremal_mask,10.0,0.01,0.9609,0.05209,0.1833,-0.09544,0.03353
42,3,Average,0.1,extremal_mask,10.0,0.01,0.9961,0.0005067,0.09604,-0.0008608,0.005316
42,3,Average,0.2,extremal_mask,10.0,0.01,0.9913,0.001286,0.09731,-0.002126,0.005091
42,3,Average,0.3,extremal_mask,10.0,0.01,0.9898,0.001695,0.09817,-0.002988,0.004945
42,3,Average,0.4,extremal_mask,10.0,0.01,0.9898,0.002278,0.09922,-0.004037,0.004481
42,3,Average,0.5,extremal_mask,10.0,0.01,0.9889,0.002469,0.09965,-0.004467,0.004288
42,3,Average,0.6,extremal_mask,10.0,0.01,0.9891,0.002484,0.09977,-0.004589,0.004184
42,3,Zeros,0.1,extremal_mask,10.0,0.01,0.9754,0.04538,0.1562,-0.06098,0.03356
42,3,Zeros,0.2,extremal_mask,10.0,0.01,0.9639,0.05548,0.1748,-0.07961,0.0441
42,3,Zeros,0.3,extremal_mask,10.0,0.01,0.958,0.05812,0.1827,-0.08749,0.04804
42,3,Zeros,0.4,extremal_mask,10.0,0.01,0.9578,0.05757,0.1855,-0.09031,0.04943
42,3,Zeros,0.5,extremal_mask,10.0,0.01,0.9587,0.05478,0.185,-0.08982,0.05013
42,3,Zeros,0.6,extremal_mask,10.0,0.01,0.9587,0.05043,0.181,-0.08586,0.0504
42,4,Average,0.1,extremal_mask,10.0,0.01,0.9939,0.0004346,0.09949,-0.001219,0.005347
42,4,Average,0.2,extremal_mask,10.0,0.01,0.9917,0.0009323,0.1003,-0.002011,0.005809
42,4,Average,0.3,extremal_mask,10.0,0.01,0.99,0.001498,0.1015,-0.003237,0.00555
42,4,Average,0.4,extremal_mask,10.0,0.01,0.99,0.00177,0.1022,-0.003913,0.005248
42,4,Average,0.5,extremal_mask,10.0,0.01,0.9878,0.002135,0.1032,-0.004971,0.005029
42,4,Average,0.6,extremal_mask,10.0,0.01,0.9876,0.002196,0.104,-0.005703,0.004843
42,4,Zeros,0.1,extremal_mask,10.0,0.01,0.9774,0.05262,0.1685,-0.07027,0.0192
42,4,Zeros,0.2,extremal_mask,10.0,0.01,0.968,0.06405,0.1904,-0.0921,0.03128
42,4,Zeros,0.3,extremal_mask,10.0,0.01,0.9615,0.06715,0.2022,-0.104,0.03549
42,4,Zeros,0.4,extremal_mask,10.0,0.01,0.9578,0.0669,0.2082,-0.1099,0.03689
42,4,Zeros,0.5,extremal_mask,10.0,0.01,0.9582,0.06487,0.2117,-0.1134,0.03752
42,4,Zeros,0.6,extremal_mask,10.0,0.01,0.9576,0.06101,0.2114,-0.1132,0.03802
42,0,Average,0.1,extremal_mask,10.0,0.1,0.992,0.006241,0.1031,-0.0076,-0.005036
42,0,Average,0.2,extremal_mask,10.0,0.1,0.99,0.00812,0.1055,-0.009969,-0.005192
42,0,Average,0.3,extremal_mask,10.0,0.1,0.9872,0.009102,0.1071,-0.01161,-0.005016
42,0,Average,0.4,extremal_mask,10.0,0.1,0.9859,0.009343,0.1078,-0.01231,-0.00487
42,0,Average,0.5,extremal_mask,10.0,0.1,0.9863,0.00909,0.1078,-0.01226,-0.004601
42,0,Average,0.6,extremal_mask,10.0,0.1,0.9854,0.008609,0.1075,-0.012,-0.004283
42,0,Zeros,0.1,extremal_mask,10.0,0.1,0.9743,0.08132,0.2005,-0.105,-0.02952
42,0,Zeros,0.2,extremal_mask,10.0,0.1,0.9656,0.1134,0.2493,-0.1538,-0.02465
42,0,Zeros,0.3,extremal_mask,10.0,0.1,0.9585,0.1261,0.2747,-0.1792,-0.01995
42,0,Zeros,0.4,extremal_mask,10.0,0.1,0.9587,0.1272,0.2852,-0.1897,-0.01642
42,0,Zeros,0.5,extremal_mask,10.0,0.1,0.958,0.122,0.2849,-0.1894,-0.01383
42,0,Zeros,0.6,extremal_mask,10.0,0.1,0.9578,0.1118,0.2762,-0.1807,-0.01131
42,1,Average,0.1,extremal_mask,10.0,0.1,0.9957,0.005481,0.09993,-0.006189,-0.00228
42,1,Average,0.2,extremal_mask,10.0,0.1,0.9926,0.00729,0.1022,-0.008445,-0.003048
42,1,Average,0.3,extremal_mask,10.0,0.1,0.9926,0.008152,0.1035,-0.009725,-0.003026
42,1,Average,0.4,extremal_mask,10.0,0.1,0.9909,0.008503,0.1043,-0.01055,-0.003087
42,1,Average,0.5,extremal_mask,10.0,0.1,0.9902,0.008342,0.1043,-0.01054,-0.002843
42,1,Average,0.6,extremal_mask,10.0,0.1,0.99,0.007857,0.1039,-0.01012,-0.002663
42,1,Zeros,0.1,extremal_mask,10.0,0.1,0.9843,0.06752,0.175,-0.08131,-0.02914
42,1,Zeros,0.2,extremal_mask,10.0,0.1,0.9739,0.08912,0.208,-0.1142,-0.02197
42,1,Zeros,0.3,extremal_mask,10.0,0.1,0.9702,0.09659,0.2244,-0.1307,-0.016
42,1,Zeros,0.4,extremal_mask,10.0,0.1,0.9669,0.09615,0.23,-0.1363,-0.01276
42,1,Zeros,0.5,extremal_mask,10.0,0.1,0.9659,0.09138,0.2281,-0.1344,-0.009823
42,1,Zeros,0.6,extremal_mask,10.0,0.1,0.9656,0.0836,0.2224,-0.1287,-0.007686
42,2,Average,0.1,extremal_mask,10.0,0.1,0.9946,0.007634,0.1005,-0.009155,-0.002729
42,2,Average,0.2,extremal_mask,10.0,0.1,0.9922,0.009607,0.1032,-0.01184,-0.003255
42,2,Average,0.3,extremal_mask,10.0,0.1,0.9893,0.01076,0.1052,-0.01382,-0.003653
42,2,Average,0.4,extremal_mask,10.0,0.1,0.9889,0.01109,0.1059,-0.01458,-0.00368
42,2,Average,0.5,extremal_mask,10.0,0.1,0.9876,0.01102,0.1063,-0.01491,-0.003578
42,2,Average,0.6,extremal_mask,10.0,0.1,0.988,0.01057,0.1059,-0.01459,-0.003453
42,2,Zeros,0.1,extremal_mask,10.0,0.1,0.9778,0.09477,0.2091,-0.1178,-0.0225
42,2,Zeros,0.2,extremal_mask,10.0,0.1,0.9613,0.1261,0.2562,-0.1649,-0.01713
42,2,Zeros,0.3,extremal_mask,10.0,0.1,0.9559,0.136,0.2766,-0.1852,-0.01276
42,2,Zeros,0.4,extremal_mask,10.0,0.1,0.9522,0.1362,0.2825,-0.1911,-0.01018
42,2,Zeros,0.5,extremal_mask,10.0,0.1,0.953,0.1316,0.2804,-0.1891,-0.008423
42,2,Zeros,0.6,extremal_mask,10.0,0.1,0.9548,0.1235,0.2723,-0.1809,-0.006674
42,3,Average,0.1,extremal_mask,10.0,0.1,0.992,0.007553,0.1038,-0.009116,-0.003506
42,3,Average,0.2,extremal_mask,10.0,0.1,0.9911,0.009893,0.1066,-0.01194,-0.00462
42,3,Average,0.3,extremal_mask,10.0,0.1,0.9902,0.01087,0.108,-0.01334,-0.004953
42,3,Average,0.4,extremal_mask,10.0,0.1,0.9893,0.01122,0.1088,-0.01417,-0.004914
42,3,Average,0.5,extremal_mask,10.0,0.1,0.9889,0.01119,0.109,-0.01439,-0.004906
42,3,Average,0.6,extremal_mask,10.0,0.1,0.9874,0.01091,0.109,-0.01433,-0.00484
42,3,Zeros,0.1,extremal_mask,10.0,0.1,0.9741,0.09173,0.2133,-0.1187,-0.02967
42,3,Zeros,0.2,extremal_mask,10.0,0.1,0.9574,0.1311,0.2709,-0.1763,-0.02701
42,3,Zeros,0.3,extremal_mask,10.0,0.1,0.9458,0.143,0.2941,-0.1995,-0.02208
42,3,Zeros,0.4,extremal_mask,10.0,0.1,0.9452,0.1436,0.3022,-0.2075,-0.01831
42,3,Zeros,0.5,extremal_mask,10.0,0.1,0.9458,0.1381,0.2988,-0.2042,-0.01569
42,3,Zeros,0.6,extremal_mask,10.0,0.1,0.9485,0.1282,0.2895,-0.1949,-0.01327
42,4,Average,0.1,extremal_mask,10.0,0.1,0.9874,0.009763,0.1145,-0.01255,-0.004724
42,4,Average,0.2,extremal_mask,10.0,0.1,0.9854,0.01266,0.1183,-0.01637,-0.00583
42,4,Average,0.3,extremal_mask,10.0,0.1,0.9846,0.01396,0.1205,-0.01852,-0.006098
42,4,Average,0.4,extremal_mask,10.0,0.1,0.9843,0.01441,0.1217,-0.01975,-0.006233
42,4,Average,0.5,extremal_mask,10.0,0.1,0.9833,0.01432,0.122,-0.02004,-0.006118
42,4,Average,0.6,extremal_mask,10.0,0.1,0.9837,0.01373,0.1214,-0.0195,-0.005764
42,4,Zeros,0.1,extremal_mask,10.0,0.1,0.9637,0.1055,0.2551,-0.1532,-0.04067
42,4,Zeros,0.2,extremal_mask,10.0,0.1,0.948,0.1456,0.3208,-0.2189,-0.03709
42,4,Zeros,0.3,extremal_mask,10.0,0.1,0.9378,0.1572,0.3495,-0.2476,-0.03133
42,4,Zeros,0.4,extremal_mask,10.0,0.1,0.9354,0.1563,0.3589,-0.2569,-0.02644
42,4,Zeros,0.5,extremal_mask,10.0,0.1,0.9348,0.149,0.3567,-0.2548,-0.02213
42,4,Zeros,0.6,extremal_mask,10.0,0.1,0.9404,0.1364,0.3438,-0.2419,-0.01797
42,0,Average,0.1,extremal_mask,10.0,1.0,0.9863,0.005149,0.09954,-0.01081,-0.004769
42,0,Average,0.2,extremal_mask,10.0,1.0,0.9839,0.005955,0.1011,-0.01233,-0.005797
42,0,Average,0.3,extremal_mask,10.0,1.0,0.9837,0.006567,0.1021,-0.01337,-0.006337
42,0,Average,0.4,extremal_mask,10.0,1.0,0.9848,0.006596,0.1025,-0.01377,-0.006423
42,0,Average,0.5,extremal_mask,10.0,1.0,0.9846,0.006376,0.1025,-0.01379,-0.006076
42,0,Average,0.6,extremal_mask,10.0,1.0,0.9846,0.006119,0.1025,-0.01375,-0.005511
42,0,Zeros,0.1,extremal_mask,10.0,1.0,0.9478,0.03991,0.1909,-0.1022,-0.0263
42,0,Zeros,0.2,extremal_mask,10.0,1.0,0.945,0.04963,0.2165,-0.1278,-0.02923
42,0,Zeros,0.3,extremal_mask,10.0,1.0,0.9419,0.05733,0.2369,-0.1482,-0.03117
42,0,Zeros,0.4,extremal_mask,10.0,1.0,0.9411,0.05821,0.2462,-0.1575,-0.02885
42,0,Zeros,0.5,extremal_mask,10.0,1.0,0.9415,0.05507,0.2468,-0.1581,-0.02462
