Seed,Mode,Topk,Explainer,Accuracy Comp,Accuracy Suff,Comprehensiveness,Cross Entropy Comp,Cross Entropy Suff,Log Odds,Sufficiency,Sensitivity,Lipschitz,
24,zeros,0.02,lime,0.939,0.24,0.06934,0.1694,2.016,-0.1541,0.6985,None,None
24,zeros,0.02,kernel_shap,0.97,0.086,0.03052,0.0839,2.474,-0.06866,0.8234,None,None
24,zeros,0.02,noise_tunnel,0.766,0.609,0.2465,0.621,0.8286,-0.6057,0.3799,None,None
24,zeros,0.02,augmented_occlusion,0.862,0.19,0.1369,0.3567,1.806,-0.3414,0.7104,None,None
24,zeros,0.02,occlusion,0.663,0.527,0.3453,1.044,1.148,-1.029,0.4632,None,None
24,zeros,0.05,deep_lift,0.53,0.837,0.4588,1.253,0.4224,-1.237,0.1769,None,None
24,zeros,0.05,extremal_mask,0.059,0.899,0.8477,2.639,0.2921,-2.623,0.1156,None,None
24,zeros,0.05,geodesic_integrated_gradients,0.363,0.891,0.5972,1.914,0.2653,-1.899,0.1162,None,None
24,zeros,0.05,enhanced_integrated_gradients,0.39,0.889,0.5821,1.903,0.2565,-1.888,0.1228,None,None
24,zeros,0.05,gradient_shap,0.359,0.931,0.6009,1.916,0.1739,-1.901,0.08308,None,None
24,zeros,0.05,noisy_gradient_shap,0.363,0.917,0.595,1.922,0.2236,-1.907,0.09904,None,None
24,zeros,0.05,input_x_gradient,0.525,0.844,0.4632,1.242,0.4024,-1.227,0.1695,None,None
24,zeros,0.05,integrated_gradients,0.368,0.944,0.6013,1.946,0.1637,-1.931,0.074,None,None
24,zeros,0.05,lime,0.667,0.548,0.3188,0.8776,1.094,-0.8624,0.4428,None,None
24,zeros,0.05,kernel_shap,0.886,0.214,0.1144,0.3336,2.169,-0.3184,0.722,None,None
24,zeros,0.05,noise_tunnel,0.358,0.915,0.6028,1.917,0.2289,-1.902,0.1006,None,None
24,zeros,0.05,augmented_occlusion,0.745,0.515,0.2764,0.7721,1.14,-0.7569,0.4791,None,None
24,zeros,0.05,occlusion,0.403,0.852,0.5633,1.842,0.3701,-1.827,0.1585,None,None
24,zeros,0.1,deep_lift,0.235,0.969,0.6881,1.964,0.1156,-1.949,0.03807,None,None
24,zeros,0.1,extremal_mask,0.003,0.984,0.882,2.715,0.03347,-2.7,0.007751,None,None
24,zeros,0.1,geodesic_integrated_gradients,0.114,0.982,0.7916,2.641,0.05872,-2.626,0.01755,None,None
24,zeros,0.1,enhanced_integrated_gradients,0.13,0.978,0.7804,2.626,0.05494,-2.611,0.01903,None,None
24,zeros,0.1,gradient_shap,0.13,0.983,0.7805,2.557,0.0507,-2.541,0.01501,None,None
24,zeros,0.1,noisy_gradient_shap,0.128,0.972,0.7882,2.673,0.07814,-2.658,0.02352,None,None
24,zeros,0.1,input_x_gradient,0.245,0.967,0.6855,1.943,0.1057,-1.927,0.03561,None,None
24,zeros,0.1,integrated_gradients,0.117,0.983,0.7834,2.586,0.05361,-2.571,0.01417,None,None
24,zeros,0.1,lime,0.39,0.749,0.5538,1.719,0.6819,-1.703,0.262,None,None
24,zeros,0.1,kernel_shap,0.803,0.344,0.1892,0.5374,1.896,-0.5221,0.6172,None,None
24,zeros,0.1,noise_tunnel,0.105,0.98,0.7934,2.518,0.0529,-2.502,0.01613,None,None
